indicator_name,province_name,year,value
رواج نگهداری حیوانات خانگی,لرستان,1401,3.7202129
رواج نگهداری حیوانات خانگی,مازندران,1401,6.0882311
رواج نگهداری حیوانات خانگی,مرکزی,1401,3.2533507
رواج نگهداری حیوانات خانگی,هرمزگان,1401,.73614717
رواج نگهداری حیوانات خانگی,همدان,1401,.25758538
رواج نگهداری حیوانات خانگی,چهارمحال و بختیاری,1401,55.005482
رواج نگهداری حیوانات خانگی,کل کشور,1401,7.7695284
رواج نگهداری حیوانات خانگی,گلستان,1401,12.754746
رواج نگهداری حیوانات خانگی,گیلان,1401,9.5958729
رواج نگهداری حیوانات خانگی,یزد,1401,.12919068
رواج نگهداری حیوانات خانگی,آذربایجان شرقی,1402,1.1723329
رواج نگهداری حیوانات خانگی,آذربایجان غربی,1402,2.4494934
رواج نگهداری حیوانات خانگی,اردبیل,1402,4.0015106
رواج نگهداری حیوانات خانگی,اصفهان,1402,.59248292
رواج نگهداری حیوانات خانگی,البرز,1402,8.7629242
رواج نگهداری حیوانات خانگی,ایلام,1402,25.19289
رواج نگهداری حیوانات خانگی,بوشهر,1402,5.4815388
رواج نگهداری حیوانات خانگی,تهران,1402,.26256582
رواج نگهداری حیوانات خانگی,خراسان جنوبی,1402,.13757609
رواج نگهداری حیوانات خانگی,خراسان رضوی,1402,.082765132
رواج نگهداری حیوانات خانگی,خراسان شمالی,1402,.027649324
رواج نگهداری حیوانات خانگی,خوزستان,1402,1.0489627
رواج نگهداری حیوانات خانگی,زنجان,1402,5.2676129
رواج نگهداری حیوانات خانگی,سمنان,1402,.15975662
رواج نگهداری حیوانات خانگی,سیستان و بلوچستان,1402,.10251915
رواج نگهداری حیوانات خانگی,فارس,1402,.9431076
رواج نگهداری حیوانات خانگی,قزوین,1402,8.0544453
رواج نگهداری حیوانات خانگی,قم,1402,.98256087
رواج نگهداری حیوانات خانگی,کردستان,1402,3.9340377
رواج نگهداری حیوانات خانگی,کرمان,1402,.79803842
رواج نگهداری حیوانات خانگی,کرمانشاه,1402,3.7834709
رواج نگهداری حیوانات خانگی,کهگیلویه و بویراحمد,1402,5.1183958
رواج نگهداری حیوانات خانگی,لرستان,1402,1.3407046
رواج نگهداری حیوانات خانگی,مازندران,1402,10.65137
رواج نگهداری حیوانات خانگی,مرکزی,1402,.54959577
رواج نگهداری حیوانات خانگی,هرمزگان,1402,.069330007
رواج نگهداری حیوانات خانگی,همدان,1402,5.1884089
رواج نگهداری حیوانات خانگی,چهارمحال و بختیاری,1402,29.614988
رواج نگهداری حیوانات خانگی,کل کشور,1402,1.3023
رواج نگهداری حیوانات خانگی,گلستان,1402,6.4356232
رواج نگهداری حیوانات خانگی,گیلان,1402,24.532282
رواج نگهداری حیوانات خانگی,یزد,1402,.4922874
رواج نگهداری حیوانات خانگی,آذربایجان شرقی,1403,2.6383064
رواج نگهداری حیوانات خانگی,آذربایجان غربی,1403,2.5586762
رواج نگهداری حیوانات خانگی,اردبیل,1403,1.2011167
رواج نگهداری حیوانات خانگی,اصفهان,1403,1.5101154
رواج نگهداری حیوانات خانگی,البرز,1403,20.918036
رواج نگهداری حیوانات خانگی,ایلام,1403,10.194384
رواج نگهداری حیوانات خانگی,بوشهر,1403,3.0586863
رواج نگهداری حیوانات خانگی,تهران,1403,.12916905
رواج نگهداری حیوانات خانگی,خراسان جنوبی,1403,.20512298
رواج نگهداری حیوانات خانگی,خراسان رضوی,1403,.30012736
رواج نگهداری حیوانات خانگی,خراسان شمالی,1403,4.0275707
رواج نگهداری حیوانات خانگی,خوزستان,1403,.10383969
رواج نگهداری حیوانات خانگی,زنجان,1403,7.8642292
رواج نگهداری حیوانات خانگی,سمنان,1403,.10379134
رواج نگهداری حیوانات خانگی,سیستان و بلوچستان,1403,.076875046
رواج نگهداری حیوانات خانگی,فارس,1403,1.8234525
رواج نگهداری حیوانات خانگی,قزوین,1403,10.74738
رواج نگهداری حیوانات خانگی,قم,1403,.33762956
رواج نگهداری حیوانات خانگی,کردستان,1403,5.5992379
رواج نگهداری حیوانات خانگی,کرمان,1403,.091634043
رواج نگهداری حیوانات خانگی,کرمانشاه,1403,2.9699602
رواج نگهداری حیوانات خانگی,کهگیلویه و بویراحمد,1403,7.5138712
رواج نگهداری حیوانات خانگی,لرستان,1403,10.670689
رواج نگهداری حیوانات خانگی,مازندران,1403,21.801041
رواج نگهداری حیوانات خانگی,مرکزی,1403,2.2375817
رواج نگهداری حیوانات خانگی,هرمزگان,1403,.21120371
رواج نگهداری حیوانات خانگی,همدان,1403,.81710559
رواج نگهداری حیوانات خانگی,چهارمحال و بختیاری,1403,25.021677
رواج نگهداری حیوانات خانگی,کل کشور,1403,3.7107742
رواج نگهداری حیوانات خانگی,گلستان,1403,3.0791152
رواج نگهداری حیوانات خانگی,گیلان,1403,42.819988
رواج نگهداری حیوانات خانگی,یزد,1403,1.2318875
رواج مصرف فست‌فود,آذربایجان شرقی,1390,5.0849895
رواج مصرف فست‌فود,آذربایجان غربی,1390,3.3224967
رواج مصرف فست‌فود,اردبیل,1390,2.3178229
رواج مصرف فست‌فود,اصفهان,1390,2.8604934
رواج مصرف فست‌فود,البرز,1390,.029160433
رواج مصرف فست‌فود,ایلام,1390,19.999483
رواج مصرف فست‌فود,بوشهر,1390,15.455779
رواج مصرف فست‌فود,تهران,1390,9.7643509
رواج مصرف فست‌فود,خراسان جنوبی,1390,.81261164
رواج مصرف فست‌فود,خراسان رضوی,1390,11.975682
رواج مصرف فست‌فود,خراسان شمالی,1390,3.8025546
رواج مصرف فست‌فود,خوزستان,1390,22.711138
رواج مصرف فست‌فود,زنجان,1390,1.8159591
رواج مصرف فست‌فود,سمنان,1390,2.3176563
رواج مصرف فست‌فود,سیستان و بلوچستان,1390,1.2049025
رواج مصرف فست‌فود,فارس,1390,13.298747
رواج مصرف فست‌فود,قزوین,1390,9.428134
رواج مصرف فست‌فود,قم,1390,.90091264
رواج مصرف فست‌فود,کردستان,1390,5.7078743
رواج مصرف فست‌فود,کرمان,1390,11.323908
رواج مصرف فست‌فود,کرمانشاه,1390,1.2011507
رواج مصرف فست‌فود,کهگیلویه و بویراحمد,1390,5.2961721
رواج مصرف فست‌فود,لرستان,1390,4.9685106
رواج مصرف فست‌فود,مازندران,1390,4.6393194
رواج مصرف فست‌فود,مرکزی,1390,.14883572
رواج مصرف فست‌فود,هرمزگان,1390,9.749506
رواج مصرف فست‌فود,همدان,1390,5.2135348
رواج مصرف فست‌فود,چهارمحال و بختیاری,1390,4.5535975
رواج مصرف فست‌فود,کل کشور,1390,6.0431042
رواج مصرف فست‌فود,گلستان,1390,18.390476
رواج مصرف فست‌فود,گیلان,1390,7.494781
رواج مصرف فست‌فود,یزد,1390,11.223075
رواج مصرف فست‌فود,آذربایجان شرقی,1391,2.9674964
رواج مصرف فست‌فود,آذربایجان غربی,1391,10.235154
رواج مصرف فست‌فود,اردبیل,1391,28.726234
رواج مصرف فست‌فود,اصفهان,1391,16.548599
رواج مصرف فست‌فود,البرز,1391,.050231747
رواج مصرف فست‌فود,ایلام,1391,5.915514
رواج مصرف فست‌فود,بوشهر,1391,5.5250506
رواج مصرف فست‌فود,تهران,1391,4.7422614
رواج مصرف فست‌فود,خراسان جنوبی,1391,1.2634706
رواج مصرف فست‌فود,خراسان رضوی,1391,16.26647
رواج مصرف فست‌فود,خراسان شمالی,1391,8.9886646
رواج مصرف فست‌فود,خوزستان,1391,6.2988334
رواج مصرف فست‌فود,زنجان,1391,6.813849
رواج مصرف فست‌فود,سمنان,1391,3.9787407
رواج مصرف فست‌فود,سیستان و بلوچستان,1391,3.4457808
رواج مصرف فست‌فود,فارس,1391,11.638124
رواج مصرف فست‌فود,قزوین,1391,10.703702
رواج مصرف فست‌فود,قم,1391,4.766048
رواج مصرف فست‌فود,کردستان,1391,1.4307082
رواج مصرف فست‌فود,کرمان,1391,23.315283
رواج مصرف فست‌فود,کرمانشاه,1391,5.5506344
رواج مصرف فست‌فود,کهگیلویه و بویراحمد,1391,7.1393642
رواج مصرف فست‌فود,لرستان,1391,5.6757646
رواج مصرف فست‌فود,مازندران,1391,11.677851
رواج مصرف فست‌فود,مرکزی,1391,7.3319478
رواج مصرف فست‌فود,هرمزگان,1391,.51419318
رواج مصرف فست‌فود,همدان,1391,3.6287205
رواج مصرف فست‌فود,چهارمحال و بختیاری,1391,1.873142
رواج مصرف فست‌فود,کل کشور,1391,6.0677662
رواج مصرف فست‌فود,گلستان,1391,12.888656
رواج مصرف فست‌فود,گیلان,1391,5.1333609
رواج مصرف فست‌فود,یزد,1391,10.885723
رواج مصرف فست‌فود,آذربایجان شرقی,1392,2.198509
رواج مصرف فست‌فود,آذربایجان غربی,1392,4.4300838
